COGNOME;NOME;EMAIL;TELEFONO;
"montuori";"aralda";"aralda81@yahoo.com";"3491829779"
"vidanalage";"oviedo";"0v1v1d4n4l4g3@tim.it";"3455742749"
"Pagano";"luise";"lu1s3.P4g4n0@virgilio.it";"3486877792"
"felici";"fiordisaggio";"felici@alice.it";"3488854419"
"zanelli";"otteo";"otteo@yahoo.com";"3467948692"
"gindre";"cenzina";"g1ndr3.c3nz1n4@hotmail.com";"3451904884"
"Brambilla";"valdo";"v4ld0Br4mb1ll4@hotmail.com";"3459641706"
"hossain";"alamanno";"4l4.h0ss41n@alice.it";"3472033032"
"vassura";"matteomaria";"m4.v4ssur4@hotmail.com";"3490801627"
"moschetti";"walther";"w4lth3r.m0sch3tt1@yahoo.com";"3468407462"
"de filippis";"giosaffatte";"g1-d3 f1l1pp1s@hotmail.it";"3464382416"
"meucci";"benedino";"meucci97@hotmail.it";"3494121368"
"alfano";"amilcara";"hcpygczqsrobp@virgilio.it";"3455330704"
"coccia";"amalfa";"coccia72@hotmail.it";"3451874835"
"kellmann";"maddalena";"k3llm4nn.m4dd4l3n4@libero.it";"3497412941"
"coluccia";"oridana";"oridana25@libero.it";"3450636888"
"sementilli";"alesio";"4-s3m3nt1ll1@hotmail.com";"3484114311"
"tufano";"tersiglia";"bfjyepeutfm@hotmail.com";"3488949940"
"benhadda";"castolo";"c.b3nh4dd4@alice.it";"3498092908"
"cecchetti";"eustochia";"3u.c3cch3tt1@tim.it";"3469708754"
"cospito";"ausilia";"4uc0sp1t0@libero.it";"3454184187"
"blasi";"principio";"bl4s1.pr1@yahoo.com";"3471049305"
"Bernardi";"tristana";"tristana14@hotmail.com";"3467524224"
"Fabbri";"mariano";"mariano@gmail.com";"3454770614"
"Pellegrino";"gioela";"g1-P3ll3gr1n0@yahoo.com";"3458962156"
"policarpo";"milde";"m1ld3-p0l1c4rp0@libero.it";"3482615993"
"Pace";"lucifero";"luc1f3r0.P4c3@virgilio.it";"3483747068"
"scarale";"sabatino";"sc4r4l3s4@hotmail.com";"3469776780"
"avello";"orsina";"avello39@tim.it";"3450350551"
"minuz";"slobodan";"slobodan33@gmail.com";"3456293565"
"paolini";"mascia";"m4sc14-p40l1n1@alice.it";"3493758541"
"Arena";"almiro";"4lm1r0Ar3n4@yahoo.com";"3478161304"
"zanella";"delfina";"d.z4n3ll4@virgilio.it";"3489310655"
"Barone";"volfrano";"v0lfr4n0B4r0n3@libero.it";"3486068626"
"boubaker";"nicandro";"n-b0ub4k3r@alice.it";"3484155097"
"Giordano";"sigilfrido";"sigilfrido87@gmail.com";"3462885195"
"bernacci";"giovanni";"b3rn4cc1-g1@hotmail.it";"3451381526"
"Ferro";"besso";"b3-F3rr0@hotmail.com";"3463136433"
"sementilli";"otilia";"wqhmrnlow@gmail.com";"3485839948"
"curcio";"ondella";"0nd3ll4curc10@yahoo.com";"3491877056"
"hajji";"elisio";"3l1s10-h4jj1@hotmail.com";"3480573413"
"cardinetti";"zopita";"z0p1t4.c4rd1n3tt1@libero.it";"3470533734"
"rucci";"fisio";"rucci65@libero.it";"3499242805"
"panichi";"prudenza";"panichi15@alice.it";"3464499947"
"lucarini";"oresto";"luc4r1n1-0r3@gmail.com";"3494165077"
"liberto ";"evina";"liberto 03@yahoo.com";"3493443018"
"kazi";"doloretta";"lwfwdqjrjqc@libero.it";"3494841307"
"vincenzi";"giovino";"giovino33@gmail.com";"3459367474"
"angelicchio";"silo";"silo07@libero.it";"3498913741"
"zolnowski";"nordina";"nordina17@alice.it";"3466748848"
"papaleo";"fermentina";"f3.p4p4l30@virgilio.it";"3475423031"
"rimoldi";"tita";"r1m0ld1t1t4@hotmail.com";"3480243371"
"quartarone";"morando";"morando69@hotmail.com";"3491507251"
"Basile";"dardo";"d4.B4s1l3@yahoo.com";"3492660645"
"gealapu";"provvido";"provvido55@hotmail.com";"3497574609"
"soro";"petronella";"p3.s0r0@gmail.com";"3488639035"
"Mazza";"gianlorenzo";"g14nl0r3nz0-M4zz4@hotmail.com";"3456175573"
"colongi";"agata";"agata15@tim.it";"3483502342"
"torraca";"amorosa";"fmxyhb@gmail.com";"3458428748"
"arlati";"dirce";"4rl4t1d@hotmail.com";"3477082700"
"assal";"felesina";"fuzjnuc@hotmail.com";"3463020457"
"Monaco";"arceo";"uvkpjheihe@yahoo.com";"3486525182"
"d'amore";"odulia";"odulia23@alice.it";"3463321176"
"pierucci";"teofila";"t-p13rucc1@yahoo.com";"3453501573"
"villa";"attico";"villa12@tim.it";"3489617883"
"Colombo";"gelsa";"gC0l0mb0@hotmail.it";"3451456968"
"pongetti";"tommasino";"tommasino55@tim.it";"3470774470"
"curcio";"lunetta";"lu-curc10@gmail.com";"3461683008"
"charaf";"crocefisso";"lkqqihyaiyiy@hotmail.com";"3497517524"
"jianu";"livio";"livio28@hotmail.it";"3482440682"
"cheikh talibouya";"oderisi";"oderisi@gmail.com";"3470218668"
"castagna";"adelo";"c4st4gn4.4d3@alice.it";"3450883337"
"toso";"annaflavia";"4nn4fl4v14t0s0@hotmail.it";"3481147662"
"mathlouthi";"dianora";"gowsmdei@libero.it";"3475837857"
"renzulli";"umberto";"umberto@virgilio.it";"3462278632"
"mascali zeo";"cesco";"c3m4sc4l1 z30@hotmail.com";"3475570028"
"corrado";"corso";"corso98@hotmail.com";"3496025677"
"borghini";"galeno";"galeno90@hotmail.com";"3472334948"
"montevecchi";"foscaro";"f0sc4r0.m0nt3v3cch1@virgilio.it";"3469117233"
"patwary";"emiddio";"3m1dd10.p4tw4ry@alice.it";"3451038020"
"la bella";"fedorvana";"f3d0rv4n4-l4 b3ll4@virgilio.it";"3481047871"
"errahmani";"cartesio";"3rr4hm4n1.c4@gmail.com";"3479820343"
"Agostini";"doviglia";"Ag0st1n1.d0v1gl14@yahoo.com";"3479479156"
"carrara";"angelamaria";"4c4rr4r4@hotmail.it";"3473317366"
"lucarini";"nunzio";"lucarini76@libero.it";"3458011331"
"cataldi";"candido";"cataldi62@gmail.com";"3485094144"
"bellettini";"renzo";"renzo39@virgilio.it";"3493981071"
"colonna";"melchisedeo";"m3lch1s3d30.c0l0nn4@hotmail.it";"3462015053"
"zepponi";"cleofina";"cl30f1n4z3pp0n1@hotmail.it";"3450200955"
"Olivieri";"anta";"anta86@yahoo.com";"3494327380"
"amato";"sallustio";"sallustio18@alice.it";"3466343416"
"de santis";"miliana";"miliana31@libero.it";"3480719628"
"di menna";"masiero";"m4s13r0-d1 m3nn4@hotmail.com";"3481753516"
"nini";"leonetto";"n1n1.l@libero.it";"3483099726"
"ciarla";"ingenuino";"ingenuino85@libero.it";"3493178244"
"deiana";"anselma";"deiana74@virgilio.it";"3471751282"
"Fusco";"spero";"spero78@tim.it";"3474838271"
"maldini";"valdimaro";"maldini22@yahoo.com";"3494306419"
"quartarone";"nobilina";"qu4rt4r0n3-n@gmail.com";"3461743976"
"raqabi";"gasperino";"gasperino16@libero.it";"3466774498"
